"2021-01-06","9970.0","1994.0","10000.0","10000.0","10000.0","10000.0","10000.0","10000.0"
"2021-01-07","10420.0","2084.0","10003.44","10003.44","10003.44","10003.44","10003.44","10003.44"
"2021-01-08","9744.0","1948.8","10003.36","9992.38","9992.38","9992.38","9992.38","9992.38"
"2021-01-09","9740.0","1948.0","10003.36","9992.31","9992.31","9992.31","9992.31","9992.31"
"2021-01-10","10180.0","2036.0","10003.36","9992.31","9999.54","9999.54","9999.54","9999.54"
"2021-01-11","9820.0","1964.0","10003.33","9992.28","9999.51","9993.6","9993.6","9993.6"
"2021-01-12","8833.0","1766.6","10003.08","9991.68","9998.9","9976.79","9976.79","9976.79"
"2021-01-13","8081.0","1616.2","10002.71","9990.21","9997.44","9962.99","9962.99","9962.99"
"2021-01-14","8674.0","1734.8","10002.73","9991.71","9998.93","9974.2","9974.2","9974.2"
"2021-01-15","9391.0","1878.2","10002.57","9993.37","10000.6","9987.62","9987.62","9987.62"
"2021-01-16","9352.0","1870.4","10002.68","9993.32","10000.55","9986.93","9986.93","9986.93"
"2021-01-17","9237.0","1847.4","10002.68","9992.54","9999.77","9984.27","9984.27","9984.27"
"2021-01-18","9099.0","1819.8","10002.67","9992.53","9998.82","9981.07","9981.07","9981.07"
"2021-01-19","9178.0","1835.6","10002.68","9992.59","9999.42","9982.96","9982.96","9982.96"
"2021-01-20","9043.0","1808.6","10002.39","9992.14","9998.05","9979.4","9979.4","9979.4"
"2021-01-21","9049.0","1809.8","10002.57","9992.34","9998.29","9979.73","9979.73","9979.73"
"2021-01-22","8158.0","1631.6","10002.28","9987.38","9987.32","9954.3","9954.3","9954.3"
"2021-01-23","8507.0","1701.4","10001.74","9988.96","9991.25","9963.91","9963.91","9963.91"
"2021-01-24","8578.0","1715.6","10001.83","9989.91","9992.68","9966.48","9966.48","9966.48"
"2021-01-25","8714.0","1742.8","10001.83","9991.89","9995.57","9971.55","9971.55","9971.55"
"2021-01-26","8351.0","1670.2","10001.02","9991.07","9987.07","9957.23","9957.23","9957.23"
"2021-01-27","8247.0","1649.4","10001.08","9990.9","9984.69","9953.18","9953.18","9953.18"
"2021-01-28","7412.0","1482.4","10001.03","9987.54","9963.68","9918.81","9918.81","9918.81"
"2021-01-29","36500.0","7300.0","22053.88","22107.57","22480.95","22704.6","22704.6","22704.6"
"2021-01-30","45910.0","9182.0","23461.07","27218.2","27698.52","27989.49","27989.49","27989.49"
"2021-01-31","28260.0","5652.0","21534.46","16915.6","17208.33","17384.79","17384.79","17384.79"
"2021-02-01","37000.0","7400.0","22612.13","22073.38","22457.99","22690.23","22690.23","22690.23"
"2021-02-02","34820.0","6964.0","21770.47","20777.17","21139.04","21357.53","21357.53","21357.53"
"2021-02-03","31350.0","6270.0","21749.06","18717.81","19043.42","19239.95","19239.95","19239.95"
"2021-02-04","37260.0","7452.0","21836.65","22226.49","22613.84","22847.75","22847.75","22847.75"
"2021-02-05","52910.0","10582.0","22373.23","31520.44","32071.23","32404.08","32404.08","32404.08"
"2021-02-06","46720.0","9344.0","22373.23","27844.3","28330.45","28624.16","28624.16","28624.16"
"2021-02-07","57660.0","11532.0","22555.51","28071.16","34942.58","35305.43","35305.43","35305.43"
"2021-02-08","77920.0","15584.0","23299.44","29860.14","47192.44","47683.26","47683.26","47683.26"
"2021-02-09","78700.0","15740.0","23609.87","30215.05","47665.05","48160.77","48160.77","48160.77"
"2021-02-10","70010.0","14002.0","23515.31","28226.13","42406.56","42847.47","42847.47","42847.47"
"2021-02-11","72550.0","14510.0","23505.04","28802.78","43943.55","44400.48","44400.48","44400.48"
"2021-02-12","69580.0","13916.0","23506.55","28100.92","42146.27","42584.47","42584.47","42584.47"
"2021-02-13","69770.0","13954.0","23512.16","28149.47","42261.26","42700.66","42700.66","42700.66"
"2021-02-14","66240.0","13248.0","23512.16","27293.51","40125.02","40542.16","40542.16","40542.16"
"2021-02-15","62680.0","12536.0","23583.26","27376.05","37970.75","38365.43","38365.43","38365.43"
"2021-02-16","56500.0","11300.0","23488.6","27026.22","34230.32","34586.03","34586.03","34586.03"
"2021-02-17","53480.0","10696.0","23477.38","26792.63","32402.39","32739.06","32739.06","32739.06"
"2021-02-18","49520.0","9904.0","23464.3","26453.65","30005.45","30317.15","30317.15","30317.15"
"2021-02-19","58800.0","11760.0","23787.75","27627.35","35623.06","35993.26","35993.26","35993.26"
"2021-02-20","55030.0","11006.0","23787.75","27123.32","33340.87","33687.3","33687.3","33687.3"
"2021-02-21","54170.0","10834.0","23787.75","27123.32","32820.26","33161.28","33161.28","33161.28"
"2021-02-22","56020.0","11204.0","23789.56","27125.38","32822.76","34292.85","34292.85","34292.85"
"2021-02-23","53560.0","10712.0","23816.22","27150.91","32853.65","32788.19","32788.19","32788.19"
"2021-02-24","47660.0","9532.0","23840.15","27029.85","32707.16","29179.27","29179.27","29179.27"
"2021-02-25","56790.0","11358.0","23860.68","27414.16","33172.19","34764.12","34764.12","34764.12"
"2021-02-26","49910.0","9982.0","23860.68","27058.06","32741.3","30555.54","30555.54","30555.54"
"2021-02-27","50480.0","10096.0","23860.68","27058.06","32777.0","30904.21","30904.21","30904.21"
"2021-02-28","50070.0","10014.0","23864.12","27061.96","32781.72","30653.41","30653.41","30653.41"
"2021-03-01","48160.0","9632.0","23864.12","27029.85","32742.83","29485.01","29485.01","29485.01"
"2021-03-02","50590.0","10118.0","23871.2","27037.88","32801.74","30971.52","30971.52","30971.52"
"2021-03-03","50360.0","10072.0","23871.2","27036.62","32795.58","30830.82","30830.82","30830.82"
"2021-03-04","50410.0","10082.0","23871.2","27036.62","32796.92","30861.41","30861.41","30861.41"
"2021-03-05","49990.0","9998.0","23867.6","27032.55","32791.97","30604.48","30604.48","30604.48"
"2021-03-06","49530.0","9906.0","23867.6","27029.73","32788.56","30323.08","30323.08","30323.08"
"2021-03-07","50960.0","10192.0","23867.6","27029.73","32799.18","31197.86","31197.86","31197.86"
"2021-03-08","51990.0","10398.0","23867.6","27029.73","32799.18","31827.95","31827.95","31827.95"
"2021-03-09","62970.0","12594.0","23997.94","27177.33","32978.28","32001.76","38544.97","38544.97"
"2021-03-10","57910.0","11582.0","23997.94","27108.28","32894.49","31920.45","35449.52","35449.52"
"2021-03-11","55870.0","11174.0","23997.94","27108.28","32860.71","31887.67","34201.55","34201.55"
"2021-03-12","55930.0","11186.0","23997.94","27108.28","32860.71","31888.63","34238.25","34238.25"
"2021-03-13","55270.0","11054.0","23997.94","27108.28","32860.71","31888.63","33834.49","33834.49"
"2021-03-14","62790.0","12558.0","24022.32","27135.82","32894.1","31921.03","38434.88","38434.88"
"2021-03-15","58220.0","11644.0","24022.32","27118.19","32872.72","31900.29","35639.17","35639.17"
"2021-03-16","56970.0","11394.0","24022.03","27117.86","32866.49","31894.24","34874.47","34874.47"
"2021-03-17","58650.0","11730.0","24022.03","27124.67","32882.53","31909.8","35902.23","35902.23"
"2021-03-18","57890.0","11578.0","24022.03","27124.67","32875.27","31902.76","35437.29","35437.29"
"2021-03-19","57350.0","11470.0","24022.03","27124.67","32875.27","31897.76","35106.94","35106.94"
