"2021-01-06","9970.0","1994.0","10000.0","10000.0","10000.0","10000.0","10000.0","10000.0"
"2021-01-07","10420.0","2084.0","10002.03","10002.03","10002.03","10002.03","10002.03","10002.03"
"2021-01-08","9744.0","1948.8","10002.03","9994.15","9994.15","9994.15","9994.15","9994.15"
"2021-01-09","9740.0","1948.0","10002.03","9994.15","9994.1","9994.1","9994.1","9994.1"
"2021-01-10","10180.0","2036.0","10002.03","9994.15","9994.1","9999.23","9999.23","9999.23"
"2021-01-11","9820.0","1964.0","10002.03","9994.15","9994.1","9999.23","9995.04","9995.04"
"2021-01-12","8833.0","1766.6","10002.03","9994.15","9994.1","9999.23","9983.53","9983.53"
"2021-01-13","8081.0","1616.2","10002.03","9994.15","9994.1","9999.23","9974.77","9974.77"
"2021-01-14","8674.0","1734.8","10002.03","9994.15","9994.1","9999.23","9981.68","9981.68"
"2021-01-15","9391.0","1878.2","9965.4","9957.55","9957.5","9962.61","9945.13","9953.85"
"2021-01-16","9352.0","1870.4","9965.4","9943.8","9943.75","9948.85","9931.39","9939.8"
"2021-01-17","9237.0","1847.4","9965.4","9943.8","9903.19","9908.27","9890.88","9898.36"
"2021-01-18","9099.0","1819.8","9965.4","9943.8","9903.19","9859.58","9842.27","9848.64"
"2021-01-19","9178.0","1835.6","9965.4","9943.8","9903.19","9859.58","9870.1","9877.1"
"2021-01-20","9043.0","1808.6","9940.1","9918.55","9878.05","9834.55","9805.7","9811.78"
"2021-01-21","9049.0","1809.8","9950.66","9928.26","9887.72","9844.17","9814.29","9820.36"
"2021-01-22","8158.0","1631.6","9863.71","9531.46","9492.54","9450.73","9235.59","9237.13"
"2021-01-23","8507.0","1701.4","9863.71","9721.22","9681.53","9638.89","9485.19","9488.27"
"2021-01-24","8578.0","1715.6","9863.71","9721.22","9719.98","9677.17","9535.96","9539.36"
"2021-01-25","8714.0","1742.8","9878.46","9735.76","9734.51","9758.04","9638.31","9642.25"
"2021-01-26","8351.0","1670.2","9878.46","9665.41","9664.17","9525.78","9354.09","9356.68"
"2021-01-27","8247.0","1649.4","9858.93","9646.3","9628.11","9450.96","9267.1","9269.36"
"2021-01-28","7412.0","1482.4","9858.93","9479.71","9327.65","8844.6","8564.79","8564.43"
"2021-01-29","36500.0","7300.0","26802.31","25771.38","31241.27","35917.74","37035.76","37086.06"
"2021-01-30","45910.0","9182.0","28417.63","32349.4","39249.11","45153.5","46567.64","46631.07"
"2021-01-31","28260.0","5652.0","26117.34","19924.19","24167.92","27798.52","28667.63","28706.64"
"2021-02-01","37000.0","7400.0","28113.63","26081.94","31639.39","36394.25","37532.65","37583.75"
"2021-02-02","34820.0","6964.0","26989.95","24545.42","29775.37","34250.01","35321.32","35369.4"
"2021-02-03","31350.0","6270.0","26947.74","22099.91","26808.5","30837.03","31801.5","31844.79"
"2021-02-04","37260.0","7452.0","27056.27","26265.06","31861.61","36649.94","37796.36","37847.81"
"2021-02-05","52910.0","10582.0","28370.42","37294.89","45242.72","52042.94","53671.14","53744.2"
"2021-02-06","46720.0","9344.0","28370.42","32932.21","39950.07","45954.56","47392.21","47456.73"
"2021-02-07","57660.0","11532.0","29136.36","33821.31","49304.21","56715.01","58489.4","58569.03"
"2021-02-08","77920.0","15584.0","31671.86","38307.44","66627.57","76642.62","79040.6","79148.21"
"2021-02-09","78700.0","15740.0","31813.85","38655.24","67294.53","77409.83","79831.82","79940.5"
"2021-02-10","70010.0","14002.0","31424.47","34896.48","59863.96","68862.32","71016.86","71113.54"
"2021-02-11","72550.0","14510.0","31413.65","35995.65","62035.84","71360.67","73593.38","73693.57"
"2021-02-12","69580.0","13916.0","31416.56","34703.26","59496.28","68439.37","70580.67","70676.76"
"2021-02-13","69770.0","13954.0","31416.56","34786.23","59658.74","68626.25","70773.41","70869.76"
"2021-02-14","66240.0","13248.0","31416.56","34786.23","56640.34","65154.13","67192.65","67284.12"
"2021-02-15","62680.0","12536.0","31518.9","34899.54","56824.83","61652.5","63581.45","63668.01"
"2021-02-16","56500.0","11300.0","31321.92","34399.01","56009.85","55573.82","57312.59","57390.61"
"2021-02-17","53480.0","10696.0","31306.95","34046.12","55435.25","52603.34","54249.16","54323.01"
"2021-02-18","49520.0","9904.0","31289.52","33543.28","54616.51","48708.26","50232.21","50300.6"
"2021-02-19","58800.0","11760.0","31720.84","35187.04","57292.95","57836.12","59645.66","59726.86"
"2021-02-20","55030.0","11006.0","31661.89","34440.8","56077.9","54127.93","55821.45","55897.44"
"2021-02-21","54170.0","10834.0","31661.89","34260.95","55785.07","53282.03","54949.08","55023.89"
"2021-02-22","56020.0","11204.0","31661.89","34260.95","56414.99","55101.7","56825.68","56903.05"
"2021-02-23","53560.0","10712.0","31696.14","34298.02","56476.02","52682.03","54330.31","54404.27"
"2021-02-24","47660.0","9532.0","31727.99","34195.59","56307.37","46878.76","48345.46","48411.28"
"2021-02-25","56790.0","11358.0","31755.3","34606.39","56983.79","55859.07","57606.76","57685.18"
"2021-02-26","49910.0","9982.0","31755.3","34211.65","56333.81","49091.87","50627.82","50696.74"
"2021-02-27","50480.0","10096.0","31805.17","34265.38","56468.72","49652.52","51206.02","51275.73"
"2021-02-28","50070.0","10014.0","31809.76","34219.37","56360.57","49249.24","50790.12","50859.27"
"2021-03-01","48160.0","9632.0","31809.76","33952.8","55777.93","47370.56","48852.65","48919.16"
"2021-03-02","50590.0","10118.0","31809.76","33952.8","56519.19","49760.72","51317.6","51387.46"
"2021-03-03","50360.0","10072.0","31809.76","33952.8","56519.19","49534.49","51084.29","51153.84"
"2021-03-04","50410.0","10082.0","31809.76","33952.8","56519.19","49534.49","51135.01","51204.63"
"2021-03-05","49990.0","9998.0","31809.76","33952.8","56519.19","49534.49","50708.97","50778.01"
"2021-03-06","49530.0","9906.0","31809.76","33952.8","56519.19","49534.49","50242.35","50310.75"
"2021-03-07","50960.0","10192.0","31809.76","33952.8","56519.19","49534.49","51692.92","51763.29"
"2021-03-08","51990.0","10398.0","31809.76","33952.8","56519.19","49534.49","51692.92","52809.53"
"2021-03-09","62970.0","12594.0","31983.46","34138.21","56827.83","49804.99","51975.2","63962.6"
"2021-03-10","57910.0","11582.0","31983.46","34051.47","56683.44","49678.44","51843.14","58822.84"
"2021-03-11","55870.0","11174.0","31983.46","34051.47","56625.23","49627.42","51789.9","56750.69"
"2021-03-12","55930.0","11186.0","31983.46","34051.47","56625.23","49628.92","51791.47","56811.63"
"2021-03-13","55270.0","11054.0","31983.46","34051.47","56625.23","49628.92","51774.24","56141.23"
"2021-03-14","62790.0","12558.0","33887.51","36078.63","59996.25","52583.44","54966.87","63779.76"
"2021-03-15","58220.0","11644.0","33887.51","33452.75","55629.59","48756.3","50966.25","59137.73"
"2021-03-16","56970.0","11394.0","33816.03","33382.18","54435.21","47709.49","49871.99","57868.02"
"2021-03-17","58650.0","11730.0","33816.03","34366.6","56040.46","49116.4","51342.68","59574.5"
"2021-03-18","57890.0","11578.0","33816.03","34366.6","55314.27","48479.94","50677.37","58802.52"
"2021-03-19","57350.0","11470.0","33656.4","34204.37","55053.17","48027.72","50204.65","58254.01"
"2021-03-20","58250.0","11650.0","33656.4","34741.14","55917.12","48781.42","50992.51","59168.2"
"2021-03-21","58820.0","11764.0","33656.4","34741.14","56464.29","49258.77","51491.5","59747.18"
"2021-03-22","57480.0","11496.0","33656.4","34741.14","56464.29","48136.59","50318.45","58386.06"
"2021-03-23","54890.0","10978.0","33656.4","34741.14","56464.29","48136.59","48051.14","55755.23"
"2021-03-24","53350.0","10670.0","33656.4","34741.14","56464.29","48136.59","46703.02","54190.96"
"2021-03-25","51500.0","10300.0","33601.12","34684.09","56371.56","48057.53","45083.51","52311.8"
"2021-03-26","51270.0","10254.0","33601.12","34680.25","56365.33","48052.22","44882.17","52078.17"
"2021-03-27","53930.0","10786.0","33601.12","34680.25","56437.33","48113.6","47210.75","54780.1"
"2021-03-28","54440.0","10888.0","33601.12","34680.25","56437.33","48125.37","47657.21","55298.14"
"2021-03-29","53670.0","10734.0","33601.12","34680.25","56437.33","48125.37","46983.15","54516.0"
"2021-03-30","54120.0","10824.0","33601.12","34680.25","56437.33","48125.37","47377.08","54973.1"
"2021-03-31","54000.0","10800.0","33601.12","34680.25","56437.33","48125.37","47272.03","54851.21"
"2021-04-01","53770.0","10754.0","33601.12","34680.25","56437.33","48125.37","47070.69","54617.58"
"2021-04-02","62150.0","12430.0","37426.25","38628.23","62862.11","53603.93","52429.18","63129.67"
"2021-04-03","57580.0","11516.0","37426.25","35787.83","58239.75","49662.34","48573.97","58487.64"
"2021-04-04","55510.0","11102.0","37426.25","35787.83","56146.03","47876.98","46827.73","56385.01"
"2021-04-05","57390.0","11478.0","37426.25","35787.83","56146.03","49498.46","48413.68","58294.64"
"2021-04-06","60000.0","12000.0","37462.81","35822.79","56200.89","49546.82","50615.46","60945.78"
"2021-04-07","64400.0","12880.0","37677.05","36132.1","56686.15","49974.63","54327.26","65415.14"
"2021-04-08","58780.0","11756.0","37677.05","35723.22","56044.68","49409.11","49586.28","59706.55"
"2021-04-09","61780.0","12356.0","37677.05","35723.22","56387.1","49710.99","52117.05","62753.84"
"2021-04-10","61590.0","12318.0","37680.21","35726.22","56391.83","49695.51","51956.77","62560.85"
"2021-04-11","63720.0","12744.0","37680.21","35753.01","56434.12","49942.47","53753.61","64724.42"
"2021-04-12","74330.0","14866.0","37795.72","35862.62","56813.9","51303.05","62704.11","75501.67"
"2021-04-13","70730.0","14146.0","37791.76","35763.76","56589.89","50768.01","59667.19","71844.92"
"2021-04-14","94400.0","18880.0","38031.96","36846.98","58731.3","54801.61","79634.98","95888.03"
"2021-04-15","121400.0","24280.0","38317.8","38352.79","61590.93","59724.29","102411.94","123313.64"
"2021-04-16","182400.0","36480.0","53442.17","54304.06","87415.79","85782.53","153870.99","185275.18"
"2021-04-17","360100.0","72020.0","59614.51","107208.84","172579.1","169354.66","303777.1","365776.28"
