"2021-02-08","17.86"
"2021-02-09","17.86"
"2021-02-10","17.86"
"2021-02-11","17.86"
"2021-02-12","17.86"
"2021-02-13","17.86"
"2021-02-14","17.86"
"2021-02-15","17.86"
"2021-02-16","17.86"
"2021-02-17","17.86"
"2021-02-18","17.86"
"2021-02-19","17.86"
"2021-02-20","17.86"
"2021-02-21","17.86"
"2021-02-22","17.86"
"2021-02-23","17.86"
"2021-02-24","17.86"
"2021-02-25","17.86"
"2021-02-26","17.86"
"2021-03-20","17.86"
"2021-03-21","17.86"
"2021-03-22","17.86"
"2021-03-23","17.86"
"2021-03-24","17.86"
"2021-03-25","17.86"
"2021-03-26","17.86"
"2021-03-27","17.86"
"2021-03-28","17.86"
"2021-03-29","17.86"
"2021-03-30","17.86"
"2021-03-31","17.86"
"2021-04-01","17.86"
"2021-04-02","17.86"
"2021-04-03","17.86"
"2021-04-04","17.86"
"2021-04-05","17.86"
"2021-04-06","17.86"
"2021-04-07","17.86"
"2021-04-08","17.86"
"2021-04-09","17.86"
"2021-04-10","17.86"
"2021-04-11","17.86"
"2021-04-12","17.86"
"2021-04-13","17.86"
"2021-04-14","17.86"
