"2021-01-15","12.4"
"2021-01-16","12.4"
"2021-01-17","12.4"
"2021-01-18","12.4"
"2021-01-19","12.4"
"2021-01-20","12.4"
"2021-01-21","12.4"
"2021-01-22","12.4"
"2021-01-23","12.4"
"2021-01-24","12.4"
"2021-01-25","12.4"
"2021-01-26","12.4"
"2021-01-27","12.4"
"2021-01-28","12.4"
