"2021-02-21 00:00","54170.0","10834.0","1203.77","25427.83","0.05417"
"2021-02-22 00:00","56020.0","11204.0","1244.88","25427.83","0.05602"
"2021-02-23 00:00","53560.0","10712.0","1190.21","25429.94","0.05356"
"2021-02-24 00:00","47660.0","9532.0","1059.1","25486.78","0.04766"
"2021-02-25 00:00","56790.0","11358.0","1261.99","25535.58","0.05679"
"2021-02-26 00:00","49910.0","9982.0","1109.1","25535.58","0.04991"
"2021-02-27 00:00","50480.0","10096.0","1121.77","25535.58","0.05048"
"2021-02-28 00:00","50070.0","10014.0","1112.66","25537.77","0.05007"
"2021-03-01 00:00","48160.0","9632.0","1070.21","25537.77","0.04816"
"2021-03-02 00:00","50590.0","10118.0","1124.21","25553.42","0.05059"
"2021-03-03 00:00","50360.0","10072.0","1119.1","25553.42","0.05036"
"2021-03-04 00:00","50410.0","10082.0","1120.21","25553.42","0.05041"
"2021-03-05 00:00","49990.0","9998.0","1110.88","25553.73","0.04999"
"2021-03-06 00:00","49530.0","9906.0","1100.66","25547.44","0.04953"
"2021-03-07 00:00","50960.0","10192.0","1132.43","25547.44","0.05096"
"2021-03-08 00:00","51990.0","10398.0","1155.32","25547.44","0.05199"
"2021-03-09 00:00","62970.0","12594.0","1399.32","25916.28","0.06297"
"2021-03-10 00:00","57910.0","11582.0","1286.88","25916.28","0.05791"
"2021-03-11 00:00","55870.0","11174.0","1241.54","25916.28","0.05587"
"2021-03-12 00:00","55930.0","11186.0","1242.88","25916.28","0.05593"
"2021-03-13 00:00","55270.0","11054.0","1228.21","25916.28","0.05527"
"2021-03-14 00:00","62790.0","12558.0","1395.32","25916.28","0.06279"
"2021-03-15 00:00","58220.0","11644.0","1293.76","25916.28","0.05822"
"2021-03-16 00:00","56970.0","11394.0","1265.99","25916.28","0.05697"
"2021-03-17 00:00","58650.0","11730.0","1303.32","25916.28","0.05865"
"2021-03-18 00:00","57890.0","11578.0","1286.43","25916.28","0.05789"
"2021-03-19 00:00","57350.0","11470.0","1274.43","25916.28","0.05735"
"2021-03-20 00:00","58250.0","11650.0","1294.43","25916.28","0.05825"
"2021-03-21 00:00","58820.0","11764.0","1307.1","25916.28","0.05882"
"2021-03-22 00:00","57480.0","11496.0","1277.32","25916.28","0.05748"
"2021-03-23 00:00","54890.0","10978.0","1219.77","25916.28","0.05489"
"2021-03-24 00:00","53350.0","10670.0","1185.54","25916.28","0.05335"
"2021-03-25 00:00","51500.0","10300.0","1144.43","25821.6","0.0515"
"2021-03-26 00:00","51270.0","10254.0","1139.32","25821.6","0.05127"
"2021-03-27 00:00","53930.0","10786.0","1198.43","25821.6","0.05393"
"2021-03-28 00:00","54440.0","10888.0","1209.77","25821.6","0.05444"
"2021-03-29 00:00","53670.0","10734.0","1192.65","25821.6","0.05367"
"2021-03-30 00:00","54120.0","10824.0","1202.65","25821.6","0.05412"
"2021-03-31 00:00","54000.0","10800.0","1199.99","25821.6","0.054"
"2021-04-01 00:00","53770.0","10754.0","1194.88","25821.6","0.05377"
"2021-04-02 00:00","62150.0","12430.0","1381.1","26033.28","0.06215"
"2021-04-03 00:00","57580.0","11516.0","1279.54","26033.28","0.05758"
"2021-04-04 00:00","55510.0","11102.0","1233.54","26033.28","0.05551"
"2021-04-05 00:00","57390.0","11478.0","1275.32","26033.28","0.05739"
"2021-04-06 00:00","60000.0","12000.0","1333.32","26033.28","0.06"
"2021-04-07 00:00","64400.0","12880.0","1431.1","26033.28","0.0644"
"2021-04-08 00:00","58780.0","11756.0","1306.21","26017.17","0.05878"
"2021-04-09 00:00","61780.0","12356.0","1372.88","26025.46","0.06178"
"2021-04-10 00:00","61590.0","12318.0","1368.65","26016.18","0.06159"
"2021-04-11 00:00","63720.0","12744.0","1415.99","26016.18","0.06372"
"2021-04-12 00:00","74330.0","14866.0","1651.76","26193.52","0.07433"
"2021-04-13 00:00","70730.0","14146.0","1571.76","26193.52","0.07073"
"2021-04-14 00:00","94400.0","18880.0","2097.76","26352.62","0.0944"
"2021-04-15 00:00","121400.0","24280.0","2697.75","26660.43","0.1214"
"2021-04-16 00:00","182400.0","36480.0","4053.29","26802.95","0.1824"
"2021-04-17 00:00","360100.0","72020.0","8002.14","27961.75","0.3601"
"2021-04-18 00:00","276700.0","55340.0","6148.83","27961.75","0.2767"
"2021-04-19 00:00","313600.0","62720.0","6968.82","28405.47","0.3136"
"2021-04-20 00:00","408900.0","81780.0","9086.58","28495.4","0.4089"
"2021-04-21 00:00","317300.0","63460.0","7051.04","28180.1","0.3173"
"2021-04-22 00:00","305800.0","61160.0","6795.49","28163.24","0.3058"
"2021-04-23 00:00","260700.0","52140.0","5793.28","28163.24","0.2607"
"2021-04-24 00:00","249800.0","49960.0","5551.06","28195.41","0.2498"
"2021-04-25 00:00","270000.0","54000.0","5999.94","28195.37","0.27"
"2021-04-26 00:00","251600.0","50320.0","5591.06","28195.37","0.2516"
"2021-04-27 00:00","271600.0","54320.0","6035.5","28241.17","0.2716"
"2021-04-28 00:00","272300.0","54460.0","6051.05","28241.17","0.2723"
"2021-04-29 00:00","323100.0","64620.0","7179.93","28241.17","0.3231"
"2021-04-30 00:00","304800.0","60960.0","6773.27","28241.17","0.3048"
"2021-05-01 00:00","337500.0","67500.0","7499.93","28241.17","0.3375"
"2021-05-02 00:00","390900.0","78180.0","8686.58","28241.17","0.3909"
"2021-05-03 00:00","374000.0","74800.0","8311.03","28241.17","0.374"
"2021-05-04 00:00","441400.0","88280.0","9808.79","28241.17","0.4414"
"2021-05-05 00:00","538500.0","107700.0","11966.55","28236.66","0.5385"
"2021-05-06 00:00","654000.0","130800.0","14533.19","28455.13","0.654"
"2021-05-07 00:00","581100.0","116220.0","12913.2","28401.99","0.5811"
"2021-05-08 00:00","689800.0","137960.0","15328.74","28472.81","0.6898"
"2021-05-09 00:00","637100.0","127420.0","14157.64","28395.64","0.6371"
"2021-05-10 00:00","570600.0","114120.0","12679.87","29416.1","0.5706"
"2021-05-11 00:00","450700.0","90140.0","10015.46","29169.14","0.4507"
"2021-05-12 00:00","493300.0","98660.0","10962.11","29900.25","0.4933"
"2021-05-13 00:00","391600.0","78320.0","8702.14","29765.64","0.3916"
"2021-05-14 00:00","489400.0","97880.0","10875.45","32051.05","0.4894"
"2021-05-15 00:00","559700.0","111940.0","12437.65","32414.76","0.5597"
"2021-05-16 00:00","508500.0","101700.0","11299.89","32414.76","0.5085"
"2021-05-17 00:00","502200.0","100440.0","11159.89","31369.21","0.5022"
"2021-05-18 00:00","487500.0","97500.0","10833.23","31371.6","0.4875"
"2021-05-19 00:00","475700.0","95140.0","10571.01","31371.6","0.4757"
"2021-05-20 00:00","329500.0","65900.0","7322.15","31371.6","0.3295"
"2021-05-21 00:00","397600.0","79520.0","8835.47","32734.89","0.3976"
"2021-05-22 00:00","357800.0","71560.0","7951.03","32734.89","0.3578"
"2021-05-23 00:00","342000.0","68400.0","7599.92","32734.89","0.342"
"2021-05-24 00:00","306300.0","61260.0","6806.6","32734.89","0.3063"
"2021-05-25 00:00","365900.0","73180.0","8131.03","34185.34","0.3659"
"2021-05-26 00:00","346000.0","69200.0","7688.81","34168.8","0.346"
"2021-05-27 00:00","352800.0","70560.0","7839.92","34168.5","0.3528"
"2021-05-28 00:00","334000.0","66800.0","7422.15","34168.5","0.334"
"2021-05-29 00:00","311200.0","62240.0","6915.49","34168.5","0.3112"
"2021-05-30 00:00","302800.0","60560.0","6728.82","34205.13","0.3028"
"2021-05-31 00:00","301800.0","60360.0","6706.6","34205.13","0.3018"
"2021-06-01 00:00","325600.0","65120.0","7235.48","34247.19","0.3256"
"2021-06-02 00:00","370100.0","74020.0","8224.36","34356.37","0.3701"
"2021-06-03 00:00","423400.0","84680.0","9408.79","34356.37","0.4234"
"2021-06-04 00:00","400800.0","80160.0","8906.58","34356.37","0.4008"
"2021-06-05 00:00","376300.0","75260.0","8362.14","34356.37","0.3763"
"2021-06-06 00:00","371300.0","74260.0","8251.03","33144.67","0.3713"
"2021-06-07 00:00","371400.0","74280.0","8253.25","33148.63","0.3714"
"2021-06-08 00:00","331500.0","66300.0","7366.59","32993.18","0.3315"
"2021-06-09 00:00","325900.0","65180.0","7242.15","32977.1","0.3259"
"2021-06-10 00:00","343200.0","68640.0","7626.59","32977.1","0.3432"
"2021-06-11 00:00","326100.0","65220.0","7246.59","32977.1","0.3261"
"2021-06-12 00:00","318700.0","63740.0","7082.15","32977.1","0.3187"
"2021-06-13 00:00","312200.0","62440.0","6937.71","32977.1","0.3122"
"2021-06-14 00:00","323900.0","64780.0","7197.71","32977.1","0.3239"
"2021-06-15 00:00","327700.0","65540.0","7282.15","32977.1","0.3277"
"2021-06-16 00:00","320300.0","64060.0","7117.71","32977.1","0.3203"
"2021-06-17 00:00","307800.0","61560.0","6839.93","32977.1","0.3078"
"2021-06-18 00:00","306200.0","61240.0","6804.38","32977.1","0.3062"
"2021-06-19 00:00","293300.0","58660.0","6517.71","32977.1","0.2933"
"2021-06-20 00:00","285700.0","57140.0","6348.83","32946.69","0.2857"
"2021-06-21 00:00","280500.0","56100.0","6233.27","32946.69","0.2805"
"2021-06-22 00:00","178700.0","35740.0","3971.07","32946.69","0.1787"
"2021-06-23 00:00","190700.0","38140.0","4237.74","32946.69","0.1907"
"2021-06-24 00:00","234700.0","46940.0","5215.5","32943.56","0.2347"
"2021-06-25 00:00","263800.0","52760.0","5862.16","32943.56","0.2638"
"2021-06-26 00:00","237400.0","47480.0","5275.5","32943.56","0.2374"
"2021-06-27 00:00","245800.0","49160.0","5462.17","32943.56","0.2458"
"2021-06-28 00:00","264500.0","52900.0","5877.72","32943.56","0.2645"
"2021-06-29 00:00","257100.0","51420.0","5713.28","32939.84","0.2571"
"2021-06-30 00:00","263500.0","52700.0","5855.5","32939.84","0.2635"
"2021-07-01 00:00","253900.0","50780.0","5642.17","32939.84","0.2539"
"2021-07-02 00:00","243800.0","48760.0","5417.72","32943.64","0.2438"
"2021-07-03 00:00","245000.0","49000.0","5444.39","33284.21","0.245"
"2021-07-04 00:00","246400.0","49280.0","5475.5","33273.21","0.2464"
"2021-07-05 00:00","246400.0","49280.0","5475.5","33266.97","0.2464"
"2021-07-06 00:00","231100.0","46220.0","5135.5","33266.97","0.2311"
"2021-07-07 00:00","234200.0","46840.0","5204.39","33276.99","0.2342"
"2021-07-08 00:00","223900.0","44780.0","4975.51","33241.16","0.2239"
"2021-07-09 00:00","206900.0","41380.0","4597.73","33241.16","0.2069"
"2021-07-10 00:00","219600.0","43920.0","4879.95","35082.82","0.2196"
"2021-07-11 00:00","213700.0","42740.0","4748.84","35082.82","0.2137"
"2021-07-12 00:00","216000.0","43200.0","4799.95","35082.82","0.216"
"2021-07-13 00:00","207700.0","41540.0","4615.51","35082.82","0.2077"
"2021-07-14 00:00","200000.0","40000.0","4444.4","34269.43","0.2"
"2021-07-15 00:00","197600.0","39520.0","4391.07","33887.95","0.1976"
"2021-07-16 00:00","185300.0","37060.0","4117.74","33776.26","0.1853"
"2021-07-17 00:00","172000.0","34400.0","3822.18","33594.11","0.172"
"2021-07-18 00:00","187300.0","37460.0","4162.18","35978.86","0.1873"
"2021-07-19 00:00","181600.0","36320.0","4035.52","35978.86","0.1816"
"2021-07-20 00:00","173600.0","34720.0","3857.74","35978.86","0.1736"
"2021-07-21 00:00","170500.0","34100.0","3788.85","35978.86","0.1705"
"2021-07-22 00:00","190500.0","38100.0","4233.29","35978.86","0.1905"
"2021-07-23 00:00","191200.0","38240.0","4248.85","35982.55","0.1912"
"2021-07-24 00:00","194900.0","38980.0","4331.07","35982.55","0.1949"
"2021-07-25 00:00","196900.0","39380.0","4375.51","35974.02","0.1969"
"2021-07-26 00:00","197900.0","39580.0","4397.73","35990.73","0.1979"
"2021-07-27 00:00","203600.0","40720.0","4524.4","35990.73","0.2036"
"2021-07-28 00:00","205900.0","41180.0","4575.51","35990.73","0.2059"
"2021-07-29 00:00","205700.0","41140.0","4571.07","35990.73","0.2057"
"2021-07-30 00:00","205000.0","41000.0","4555.51","35990.73","0.205"
"2021-07-31 00:00","208700.0","41740.0","4637.73","36033.69","0.2087"
"2021-08-01 00:00","207700.0","41540.0","4615.51","35911.62","0.2077"
"2021-08-02 00:00","204200.0","40840.0","4537.73","35911.62","0.2042"
"2021-08-03 00:00","203300.0","40660.0","4517.73","35911.62","0.2033"
"2021-08-04 00:00","196300.0","39260.0","4362.18","35911.62","0.1963"
"2021-08-05 00:00","201500.0","40300.0","4477.73","35911.62","0.2015"
"2021-08-06 00:00","200900.0","40180.0","4464.4","35911.62","0.2009"
"2021-08-07 00:00","204800.0","40960.0","4551.07","35911.62","0.2048"
"2021-08-08 00:00","261900.0","52380.0","5819.94","35911.62","0.2619"
"2021-08-09 00:00","240000.0","48000.0","5333.28","35911.62","0.24"
"2021-08-10 00:00","256100.0","51220.0","5691.05","35911.62","0.2561"
"2021-08-11 00:00","257300.0","51460.0","5717.72","35911.62","0.2573"
"2021-08-12 00:00","264500.0","52900.0","5877.72","35911.62","0.2645"
"2021-08-13 00:00","264000.0","52800.0","5866.61","35911.62","0.264"
"2021-08-14 00:00","286700.0","57340.0","6371.05","35911.62","0.2867"
"2021-08-15 00:00","294000.0","58800.0","6533.27","35911.62","0.294"
"2021-08-16 00:00","339800.0","67960.0","7551.04","35911.62","0.3398"
"2021-08-17 00:00","319600.0","63920.0","7102.15","35911.62","0.3196"
"2021-08-18 00:00","299300.0","59860.0","6651.04","35901.39","0.2993"
"2021-08-19 00:00","303200.0","60640.0","6737.71","35876.27","0.3032"
"2021-08-20 00:00","317800.0","63560.0","7062.15","35888.38","0.3178"
"2021-08-21 00:00","327300.0","65460.0","7273.26","35888.38","0.3273"
"2021-08-22 00:00","316600.0","63320.0","7035.49","35888.38","0.3166"
"2021-08-23 00:00","314700.0","62940.0","6993.26","35888.38","0.3147"
"2021-08-24 00:00","317800.0","63560.0","7062.15","35883.5","0.3178"
"2021-08-25 00:00","288600.0","57720.0","6413.27","35883.5","0.2886"
"2021-08-26 00:00","292500.0","58500.0","6499.93","35883.5","0.2925"
"2021-08-27 00:00","268400.0","53680.0","5964.38","35883.5","0.2684"
"2021-08-28 00:00","294400.0","58880.0","6542.16","35883.5","0.2944"
"2021-08-29 00:00","286000.0","57200.0","6355.49","35883.5","0.286"
"2021-08-30 00:00","280900.0","56180.0","6242.16","35836.57","0.2809"
"2021-08-31 00:00","272000.0","54400.0","6044.38","35684.6","0.272"
"2021-09-01 00:00","278100.0","55620.0","6179.94","35700.2","0.2781"
"2021-09-02 00:00","294300.0","58860.0","6539.93","35700.2","0.2943"
"2021-09-03 00:00","294700.0","58940.0","6548.82","35315.05","0.2947"
"2021-09-04 00:00","296100.0","59220.0","6579.93","35315.05","0.2961"
"2021-09-05 00:00","299200.0","59840.0","6648.82","35315.05","0.2992"
"2021-09-06 00:00","314300.0","62860.0","6984.37","35315.05","0.3143"
"2021-09-07 00:00","309000.0","61800.0","6866.6","35321.34","0.309"
"2021-09-08 00:00","255200.0","51040.0","5671.05","35321.34","0.2552"
"2021-09-09 00:00","256700.0","51340.0","5704.39","35321.34","0.2567"
"2021-09-10 00:00","252500.0","50500.0","5611.06","35321.34","0.2525"
"2021-09-11 00:00","239700.0","47940.0","5326.61","35256.67","0.2397"
"2021-09-12 00:00","241000.0","48200.0","5355.5","35256.67","0.241"
"2021-09-13 00:00","250200.0","50040.0","5559.94","35256.67","0.2502"
"2021-09-14 00:00","235800.0","47160.0","5239.95","35256.67","0.2358"
"2021-09-15 00:00","240600.0","48120.0","5346.61","35256.67","0.2406"
"2021-09-16 00:00","247600.0","49520.0","5502.17","35256.67","0.2476"
"2021-09-17 00:00","241800.0","48360.0","5373.28","35256.67","0.2418"
"2021-09-18 00:00","240100.0","48020.0","5335.5","35256.67","0.2401"
"2021-09-19 00:00","241300.0","48260.0","5362.17","35256.67","0.2413"
"2021-09-20 00:00","233100.0","46620.0","5179.95","35256.67","0.2331"
"2021-09-21 00:00","208600.0","41720.0","4635.51","35256.67","0.2086"
"2021-09-22 00:00","200900.0","40180.0","4464.4","35256.67","0.2009"
"2021-09-23 00:00","224500.0","44900.0","4988.84","35441.09","0.2245"
"2021-09-24 00:00","224600.0","44920.0","4991.06","35441.09","0.2246"
"2021-09-25 00:00","209100.0","41820.0","4646.62","35450.11","0.2091"
"2021-09-26 00:00","208300.0","41660.0","4628.84","35450.11","0.2083"
"2021-09-27 00:00","205000.0","41000.0","4555.51","35450.11","0.205"
"2021-09-28 00:00","199700.0","39940.0","4437.73","35450.11","0.1997"
"2021-09-29 00:00","196500.0","39300.0","4366.62","35450.11","0.1965"
"2021-09-30 00:00","198700.0","39740.0","4415.51","35460.8","0.1987"
"2021-10-01 00:00","204200.0","40840.0","4537.73","35460.8","0.2042"
"2021-10-02 00:00","222600.0","44520.0","4946.62","35499.24","0.2226"
"2021-10-03 00:00","218500.0","43700.0","4855.51","35499.24","0.2185"
"2021-10-04 00:00","221800.0","44360.0","4928.84","35499.24","0.2218"
"2021-10-05 00:00","241400.0","48280.0","5364.39","35499.24","0.2414"
"2021-10-06 00:00","251600.0","50320.0","5591.06","35499.24","0.2516"
"2021-10-07 00:00","254100.0","50820.0","5646.61","35499.24","0.2541"
"2021-10-08 00:00","242800.0","48560.0","5395.5","35499.24","0.2428"
"2021-10-10 00:00","246700.0","49340.0","5482.17","35499.24","0.2467"
"2021-10-11 00:00","228800.0","45760.0","5084.39","35499.24","0.2288"
"2021-10-12 00:00","231200.0","46240.0","5137.73","35499.24","0.2312"
"2021-10-13 00:00","226100.0","45220.0","5024.39","35499.24","0.2261"
"2021-10-14 00:00","232600.0","46520.0","5168.84","35511.11","0.2326"
"2021-10-15 00:00","232500.0","46500.0","5166.62","35511.11","0.2325"
"2021-10-16 00:00","234000.0","46800.0","5199.95","35511.11","0.234"
"2021-10-17 00:00","237200.0","47440.0","5271.06","35511.11","0.2372"
"2021-10-18 00:00","237800.0","47560.0","5284.39","35511.11","0.2378"
"2021-10-19 00:00","247400.0","49480.0","5497.72","35511.11","0.2474"
"2021-10-20 00:00","245400.0","49080.0","5453.28","35511.11","0.2454"
"2021-10-21 00:00","254800.0","50960.0","5662.17","35511.11","0.2548"
"2021-10-22 00:00","242400.0","48480.0","5386.61","35511.11","0.2424"
"2021-10-23 00:00","244600.0","48920.0","5435.5","36332.27","0.2446"
"2021-10-24 00:00","251100.0","50220.0","5579.94","36332.27","0.2511"
"2021-10-25 00:00","275600.0","55120.0","6124.38","38796.92","0.2756"
"2021-10-26 00:00","265100.0","53020.0","5891.05","38796.92","0.2651"
"2021-10-27 00:00","255900.0","51180.0","5686.61","38796.92","0.2559"
"2021-10-28 00:00","237900.0","47580.0","5286.61","37748.57","0.2379"
"2021-10-29 00:00","299700.0","59940.0","6659.93","37748.57","0.2997"
"2021-10-30 00:00","288200.0","57640.0","6404.38","37748.57","0.2882"
"2021-10-31 00:00","269000.0","53800.0","5977.72","37748.57","0.269"
"2021-11-01 00:00","280000.0","56000.0","6222.16","40050.03","0.28"
"2021-11-02 00:00","271600.0","54320.0","6035.5","40050.03","0.2716"
"2021-11-03 00:00","273900.0","54780.0","6086.61","39877.52","0.2739"
"2021-11-04 00:00","268900.0","53780.0","5975.5","39877.52","0.2689"
"2021-11-05 00:00","263000.0","52600.0","5844.39","39877.52","0.263"
"2021-11-06 00:00","260900.0","52180.0","5797.72","39877.52","0.2609"
"2021-11-07 00:00","261800.0","52360.0","5817.72","39877.52","0.2618"
"2021-11-08 00:00","266400.0","53280.0","5919.94","39877.52","0.2664"
"2021-11-09 00:00","281900.0","56380.0","6264.38","39877.52","0.2819"
"2021-11-10 00:00","273600.0","54720.0","6079.94","39847.39","0.2736"
"2021-11-11 00:00","255300.0","51060.0","5673.28","39847.39","0.2553"
"2021-11-12 00:00","260500.0","52100.0","5788.83","39847.39","0.2605"
"2021-11-13 00:00","259300.0","51860.0","5762.16","39847.39","0.2593"
"2021-11-14 00:00","261300.0","52260.0","5806.61","39847.39","0.2613"
"2021-11-15 00:00","262800.0","52560.0","5839.94","39847.39","0.2628"
"2021-11-16 00:00","256600.0","51320.0","5702.17","39847.39","0.2566"
"2021-11-17 00:00","236500.0","47300.0","5255.5","39847.39","0.2365"
"2021-11-18 00:00","237400.0","47480.0","5275.5","39849.43","0.2374"
"2021-11-19 00:00","220800.0","44160.0","4906.62","39849.43","0.2208"
"2021-11-20 00:00","232900.0","46580.0","5175.5","39849.43","0.2329"
"2021-11-21 00:00","233000.0","46600.0","5177.73","39849.43","0.233"
"2021-11-22 00:00","225500.0","45100.0","5011.06","39849.43","0.2255"
"2021-11-23 00:00","219500.0","43900.0","4877.73","39849.43","0.2195"
"2021-11-24 00:00","226600.0","45320.0","5035.51","41125.12","0.2266"
"2021-11-25 00:00","217000.0","43400.0","4822.17","41113.41","0.217"
"2021-11-26 00:00","220900.0","44180.0","4908.84","41071.73","0.2209"
"2021-11-27 00:00","201600.0","40320.0","4479.96","41071.73","0.2016"
"2021-11-28 00:00","204900.0","40980.0","4553.29","41067.48","0.2049"
"2021-11-29 00:00","207300.0","41460.0","4606.62","41156.44","0.2073"
"2021-11-30 00:00","215000.0","43000.0","4777.73","41288.38","0.215"
"2021-12-01 00:00","214700.0","42940.0","4771.06","41229.09","0.2147"
"2021-12-02 00:00","209300.0","41860.0","4651.06","41116.41","0.2093"
"2021-12-03 00:00","209500.0","41900.0","4655.51","41110.14","0.2095"
"2021-12-04 00:00","199900.0","39980.0","4442.18","41110.14","0.1999"
"2021-12-05 00:00","178100.0","35620.0","3957.74","41110.14","0.1781"
"2021-12-06 00:00","171200.0","34240.0","3804.41","41110.14","0.1712"
"2021-12-07 00:00","177600.0","35520.0","3946.63","41110.14","0.1776"
"2021-12-08 00:00","176200.0","35240.0","3915.52","41110.14","0.1762"
"2021-12-09 00:00","179000.0","35800.0","3977.74","41110.14","0.179"
"2021-12-10 00:00","169100.0","33820.0","3757.74","41110.14","0.1691"
"2021-12-11 00:00","164100.0","32820.0","3646.63","40190.71","0.1641"
"2021-12-12 00:00","168900.0","33780.0","3753.3","40190.71","0.1689"
"2021-12-13 00:00","169700.0","33940.0","3771.07","40190.71","0.1697"
"2021-12-14 00:00","157300.0","31460.0","3495.52","40191.17","0.1573"
"2021-12-15 00:00","190900.0","38180.0","4242.18","46014.48","0.1909"
"2021-12-16 00:00","180800.0","36160.0","4017.74","46014.48","0.1808"
"2021-12-17 00:00","173200.0","34640.0","3848.85","46014.48","0.1732"
"2021-12-18 00:00","168500.0","33700.0","3744.41","46014.48","0.1685"
"2021-12-19 00:00","172300.0","34460.0","3828.85","46014.48","0.1723"
"2021-12-20 00:00","169400.0","33880.0","3764.41","46014.48","0.1694"
"2021-12-21 00:00","167100.0","33420.0","3713.3","46014.48","0.1671"
"2021-12-22 00:00","170700.0","34140.0","3793.3","46020.34","0.1707"
"2021-12-23 00:00","173000.0","34600.0","3844.41","46020.34","0.173"
"2021-12-24 00:00","185000.0","37000.0","4111.07","47439.58","0.185"
"2021-12-25 00:00","186200.0","37240.0","4137.74","47439.58","0.1862"
"2021-12-26 00:00","190800.0","38160.0","4239.96","47444.97","0.1908"
"2021-12-27 00:00","189800.0","37960.0","4217.74","47444.97","0.1898"
"2021-12-28 00:00","187900.0","37580.0","4175.51","47444.97","0.1879"
"2021-12-29 00:00","173900.0","34780.0","3864.41","47444.97","0.1739"
"2021-12-30 00:00","168000.0","33600.0","3733.3","47444.97","0.168"
"2021-12-31 00:00","171100.0","34220.0","3802.18","47428.97","0.1711"
